chain,contract_address,token_id,metadata_url,metadata,file_url,animation_url,cached_file_url,cached_animation_url,creator_address,updated_date,owner,rarity,attributes,last_sale_price
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,1020847100762815390390123822295304634348,,"{'image_url': 'https://lh3.googleusercontent.com/6lwwcLTDGKbc05tlNvws4oqwzcdI30mZLHtNr_YRCcov3yjLS-WBiRoCjv5xOuq-hul27ighpwH9iXhpBCsQBONxnNcZJEGeZl4FuA', 'name': 'Parcel 2,-20', 'traits': [{'trait_type': 'Y', 'value': -20, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'X', 'value': 2, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/6lwwcLTDGKbc05tlNvws4oqwzcdI30mZLHtNr_YRCcov3yjLS-WBiRoCjv5xOuq-hul27ighpwH9iXhpBCsQBONxnNcZJEGeZl4FuA,,https://storage.googleapis.com/sentinel-nft/raw-assets/ebc17cbaa76411c7e8f81f64a46e3225c0bd8798417a47ad3df2fffb72913cdb.png,,0xf081eda01d8d3b10f6f93ff1459339b9ed174d3c,2022-09-14T06:33:45.724783,0x959e104e1a4db6317fa58f8295f586e1a978c297,"{'strategy': 'open_rarity', 'score': 0.8569543184541817, 'rank': 30868, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.813348'}","[{'trait_type': 'Y', 'display_type': 'number', 'value': '-20', 'statistics': {'total_count': 245, 'prevalence': 0.29}}, {'trait_type': 'X', 'display_type': 'number', 'value': '2', 'statistics': {'total_count': 259, 'prevalence': 0.3}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,1020847100762815390390123822295304634349,,"{'image_url': 'https://lh3.googleusercontent.com/zIvBGj5pAF_vCnFdKTY_8WB7G12SDy2FSu2Y64F4lUiKYliUmihbleDbTwrWDH8_jVrOhWLj45rMP_piZe5uxTocVQ8K14wriAHT4Vc', 'name': 'Parcel 2,-19', 'traits': [{'trait_type': 'Y', 'value': -19, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Distance to Plaza', 'value': 9, 'display_type': 'number', 'max_value': None, 'trait_count': 939, 'order': None}, {'trait_type': 'X', 'value': 2, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Distance to Road', 'value': 0, 'display_type': 'number', 'max_value': None, 'trait_count': 9876, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/zIvBGj5pAF_vCnFdKTY_8WB7G12SDy2FSu2Y64F4lUiKYliUmihbleDbTwrWDH8_jVrOhWLj45rMP_piZe5uxTocVQ8K14wriAHT4Vc,,https://storage.googleapis.com/sentinel-nft/raw-assets/57211993614fd4c91a4dc1dc7e57ea9d51de60d692aa9ad1d9d91d26200779b0.png,,0x0ba6a24246ab3cfc9d843373d76d8fd7fd7a3430,2022-09-14T01:07:33.242900,0x0ba6a24246ab3cfc9d843373d76d8fd7fd7a3430,"{'strategy': 'open_rarity', 'score': 1.4242923512348336, 'rank': 10240, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.781880'}","[{'trait_type': 'Y', 'display_type': 'number', 'value': '-19', 'statistics': {'total_count': 234, 'prevalence': 0.27}}, {'trait_type': 'Distance to Plaza', 'display_type': 'number', 'value': '9', 'statistics': {'total_count': 715, 'prevalence': 0.83}}, {'trait_type': 'X', 'display_type': 'number', 'value': '2', 'statistics': {'total_count': 259, 'prevalence': 0.3}}, {'trait_type': 'Distance to Road', 'display_type': 'number', 'value': '0', 'statistics': {'total_count': 7629, 'prevalence': 8.88}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,1020847100762815390390123822295304634350,,"{'image_url': 'https://lh3.googleusercontent.com/j4oNz6WaZtprx1fgnXWisv1fNNIIKFm6_VzHD_LbSSC1Br8grmhTdXB8NVz1C_hqtYgc409ctyFQ5cxDPUxaZv8rqojfI7t56y7dWA', 'name': '4skin inc.', 'traits': [{'trait_type': 'Distance to Road', 'value': 0, 'display_type': 'number', 'max_value': None, 'trait_count': 9876, 'order': None}, {'trait_type': 'Y', 'value': -18, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'X', 'value': 2, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Distance to Plaza', 'value': 8, 'display_type': 'number', 'max_value': None, 'trait_count': 910, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/j4oNz6WaZtprx1fgnXWisv1fNNIIKFm6_VzHD_LbSSC1Br8grmhTdXB8NVz1C_hqtYgc409ctyFQ5cxDPUxaZv8rqojfI7t56y7dWA,,https://storage.googleapis.com/sentinel-nft/raw-assets/2cd72fdf1e3dfe28b5139197f4d53374e41d37ec6a0fcdd3045c7965fbe670fe.png,,0x959e104e1a4db6317fa58f8295f586e1a978c297,2022-09-14T12:29:01.508045,0x959e104e1a4db6317fa58f8295f586e1a978c297,"{'strategy': 'open_rarity', 'score': 1.4257372782241853, 'rank': 10114, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.781702'}","[{'trait_type': 'Distance to Road', 'display_type': 'number', 'value': '0', 'statistics': {'total_count': 7629, 'prevalence': 8.88}}, {'trait_type': 'Y', 'display_type': 'number', 'value': '-18', 'statistics': {'total_count': 236, 'prevalence': 0.27}}, {'trait_type': 'X', 'display_type': 'number', 'value': '2', 'statistics': {'total_count': 259, 'prevalence': 0.3}}, {'trait_type': 'Distance to Plaza', 'display_type': 'number', 'value': '8', 'statistics': {'total_count': 694, 'prevalence': 0.81}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,1020847100762815390390123822295304634351,,"{'image_url': 'https://lh3.googleusercontent.com/e25jnCd5aR-Xox1BEdw0WWPyHyg3dLnacw_PkhxY6wqFyuDrX8xUegqgVTBRIKMCp4OzNHnCoj4g8JtW1E57WfS7xyq-Z_air8LVXCw', 'name': 'Parcel 2,-17', 'traits': [{'trait_type': 'Y', 'value': -17, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'X', 'value': 2, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/e25jnCd5aR-Xox1BEdw0WWPyHyg3dLnacw_PkhxY6wqFyuDrX8xUegqgVTBRIKMCp4OzNHnCoj4g8JtW1E57WfS7xyq-Z_air8LVXCw,,https://storage.googleapis.com/sentinel-nft/raw-assets/ca77bad4b86d44b69acf7e96ace9d61bda9f02e826a8f80d3f142268c504546f.png,,0xf081eda01d8d3b10f6f93ff1459339b9ed174d3c,2022-09-14T06:33:44.110948,0x959e104e1a4db6317fa58f8295f586e1a978c297,"{'strategy': 'open_rarity', 'score': 0.8542404649617744, 'rank': 31720, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.814601'}","[{'trait_type': 'Y', 'display_type': 'number', 'value': '-17', 'statistics': {'total_count': 255, 'prevalence': 0.3}}, {'trait_type': 'X', 'display_type': 'number', 'value': '2', 'statistics': {'total_count': 259, 'prevalence': 0.3}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,1020847100762815390390123822295304634352,,"{'image_url': 'https://lh3.googleusercontent.com/LcgwmJWYGYzL3otOvGESpAyoARRPgq4U6iFCXnKGqD_cG1yS2KUkzOICPpnVrY5YDu3TAY93YXQOkz2Cx2eMWmBihx0f_RSfleYhWA', 'name': 'Parcel 2,-16', 'traits': [{'trait_type': 'Distance to Plaza', 'value': 6, 'display_type': 'number', 'max_value': None, 'trait_count': 729, 'order': None}, {'trait_type': 'Y', 'value': -16, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'X', 'value': 2, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Distance to Road', 'value': 0, 'display_type': 'number', 'max_value': None, 'trait_count': 9876, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/LcgwmJWYGYzL3otOvGESpAyoARRPgq4U6iFCXnKGqD_cG1yS2KUkzOICPpnVrY5YDu3TAY93YXQOkz2Cx2eMWmBihx0f_RSfleYhWA,,https://storage.googleapis.com/sentinel-nft/raw-assets/6fcd98224647ab54d7bc722d077275451bbc550e02fc983207e72164f9cea730.png,,0x959e104e1a4db6317fa58f8295f586e1a978c297,2022-09-14T03:38:20.797756,0x959e104e1a4db6317fa58f8295f586e1a978c297,"{'strategy': 'open_rarity', 'score': 1.4334528956527406, 'rank': 9185, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.780364'}","[{'trait_type': 'Distance to Plaza', 'display_type': 'number', 'value': '6', 'statistics': {'total_count': 571, 'prevalence': 0.66}}, {'trait_type': 'Y', 'display_type': 'number', 'value': '-16', 'statistics': {'total_count': 256, 'prevalence': 0.3}}, {'trait_type': 'X', 'display_type': 'number', 'value': '2', 'statistics': {'total_count': 259, 'prevalence': 0.3}}, {'trait_type': 'Distance to Road', 'display_type': 'number', 'value': '0', 'statistics': {'total_count': 7629, 'prevalence': 8.88}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,1020847100762815390390123822295304634353,,"{'image_url': 'https://lh3.googleusercontent.com/Jymm5i2WLiftoA83ydjbRLsCkZy_9XaJkaQ2SvEnJD5-5TEpGjdPh-mTF4VjIBBH1qME3NLokDfwnFgr2bpz6CktBT8Jx2ymwTnJQg', 'name': 'Parcel 2,-15', 'traits': [{'trait_type': 'Y', 'value': -15, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Distance to Plaza', 'value': 5, 'display_type': 'number', 'max_value': None, 'trait_count': 720, 'order': None}, {'trait_type': 'X', 'value': 2, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Distance to Road', 'value': 0, 'display_type': 'number', 'max_value': None, 'trait_count': 9876, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/Jymm5i2WLiftoA83ydjbRLsCkZy_9XaJkaQ2SvEnJD5-5TEpGjdPh-mTF4VjIBBH1qME3NLokDfwnFgr2bpz6CktBT8Jx2ymwTnJQg,,https://storage.googleapis.com/sentinel-nft/raw-assets/8b8220d6310c3161d2c9a773d61806f556ae81220355fa7d6d1276d734bfc65c.png,,0x959e104e1a4db6317fa58f8295f586e1a978c297,2022-09-14T03:38:17.936024,0x959e104e1a4db6317fa58f8295f586e1a978c297,"{'strategy': 'open_rarity', 'score': 1.4315249229091185, 'rank': 9464, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.780781'}","[{'trait_type': 'Y', 'display_type': 'number', 'value': '-15', 'statistics': {'total_count': 270, 'prevalence': 0.31}}, {'trait_type': 'Distance to Plaza', 'display_type': 'number', 'value': '5', 'statistics': {'total_count': 557, 'prevalence': 0.65}}, {'trait_type': 'X', 'display_type': 'number', 'value': '2', 'statistics': {'total_count': 259, 'prevalence': 0.3}}, {'trait_type': 'Distance to Road', 'display_type': 'number', 'value': '0', 'statistics': {'total_count': 7629, 'prevalence': 8.88}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,10208471007628153903901238222953046343530,,"{'image_url': 'https://lh3.googleusercontent.com/LBzLbt0q9Fh_xF8nK72EUZ95numXM0V-ykELpFurr82xXSq3fQtW-Zw8EVktj-pU-_zKUKTDgaODaysapVPsHGUGpAm7o___VIl5', 'name': 'Parcel 29,-150', 'traits': [{'trait_type': 'Y', 'value': -150, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'X', 'value': 29, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/LBzLbt0q9Fh_xF8nK72EUZ95numXM0V-ykELpFurr82xXSq3fQtW-Zw8EVktj-pU-_zKUKTDgaODaysapVPsHGUGpAm7o___VIl5,,https://storage.googleapis.com/sentinel-nft/raw-assets/9c1cace5175918081ae343e760a700d305a8cc3d791d35e74b8405c0efde4527.png,,0xf081eda01d8d3b10f6f93ff1459339b9ed174d3c,2022-09-14T05:29:14.409035,0x959e104e1a4db6317fa58f8295f586e1a978c297,"{'strategy': 'open_rarity', 'score': 0.8503571728610092, 'rank': 34689, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.819259'}","[{'trait_type': 'Y', 'display_type': 'number', 'value': '-150', 'statistics': {'total_count': 282, 'prevalence': 0.33}}, {'trait_type': 'X', 'display_type': 'number', 'value': '29', 'statistics': {'total_count': 248, 'prevalence': 0.29}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,10208471007628153903901238222953046343531,,"{'image_url': 'https://lh3.googleusercontent.com/tEf4bGzLKk8V_t9-BehhjCHq26mZJ0NNdSrjX7j_bcD9B5tZ0tv1y1f_5onKUbHXz6WsfYzXcgscqU7jyjNP9QPnnjasjHdKTyg7OQ', 'name': 'Parcel 29,-149', 'traits': [{'trait_type': 'Distance to Road', 'value': 0, 'display_type': 'number', 'max_value': None, 'trait_count': 9876, 'order': None}, {'trait_type': 'X', 'value': 29, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Y', 'value': -149, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/tEf4bGzLKk8V_t9-BehhjCHq26mZJ0NNdSrjX7j_bcD9B5tZ0tv1y1f_5onKUbHXz6WsfYzXcgscqU7jyjNP9QPnnjasjHdKTyg7OQ,,https://storage.googleapis.com/sentinel-nft/raw-assets/54c87b3c16946abe01d959a2758a42d147f60e85a06cbcedb15eb91966229d49.png,,0x959e104e1a4db6317fa58f8295f586e1a978c297,2022-09-14T03:48:26.090724,0x959e104e1a4db6317fa58f8295f586e1a978c297,"{'strategy': 'open_rarity', 'score': 1.0860174536183973, 'rank': 24184, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.803317'}","[{'trait_type': 'Distance to Road', 'display_type': 'number', 'value': '0', 'statistics': {'total_count': 7629, 'prevalence': 8.88}}, {'trait_type': 'X', 'display_type': 'number', 'value': '29', 'statistics': {'total_count': 248, 'prevalence': 0.29}}, {'trait_type': 'Y', 'display_type': 'number', 'value': '-149', 'statistics': {'total_count': 240, 'prevalence': 0.28}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,10208471007628153903901238222953046343532,,"{'image_url': 'https://lh3.googleusercontent.com/jJ0g7lJYoOhpbRUJFqbXT9rfRkwSUAmXzykqaopzgaqhPPH21GNeFmYZBalmkQ-egnKPjmm0BUxieKvHCzXderOdpVI30StO2gXuaxQ', 'name': 'Parcel 29,-148', 'traits': [{'trait_type': 'Y', 'value': -148, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'X', 'value': 29, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Distance to Road', 'value': 1, 'display_type': 'number', 'max_value': None, 'trait_count': 4275, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/jJ0g7lJYoOhpbRUJFqbXT9rfRkwSUAmXzykqaopzgaqhPPH21GNeFmYZBalmkQ-egnKPjmm0BUxieKvHCzXderOdpVI30StO2gXuaxQ,,https://storage.googleapis.com/sentinel-nft/raw-assets/b5cd5484e756589c7d363408bef43c622d281081cb86553c49517d914d0cf23d.png,,0x959e104e1a4db6317fa58f8295f586e1a978c297,2022-09-14T03:48:26.275455,0x959e104e1a4db6317fa58f8295f586e1a978c297,"{'strategy': 'open_rarity', 'score': 1.1327761328901684, 'rank': 22556, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.800923'}","[{'trait_type': 'Y', 'display_type': 'number', 'value': '-148', 'statistics': {'total_count': 266, 'prevalence': 0.31}}, {'trait_type': 'X', 'display_type': 'number', 'value': '29', 'statistics': {'total_count': 248, 'prevalence': 0.29}}, {'trait_type': 'Distance to Road', 'display_type': 'number', 'value': '1', 'statistics': {'total_count': 3455, 'prevalence': 4.02}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,10208471007628153903901238222953046343533,,"{'image_url': 'https://lh3.googleusercontent.com/_PlleR5JPbIqsS_d_M3yhO1MFj7d1wJm81UzgUo7RF9twT_lygED9PctvZJGUgU-zV8ummmTOPTjyqmoM_GGvqlT2M1B46g8R6TiHw', 'name': 'Parcel 29,-147', 'traits': [{'trait_type': 'Y', 'value': -147, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'X', 'value': 29, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Distance to Road', 'value': 2, 'display_type': 'number', 'max_value': None, 'trait_count': 3314, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/_PlleR5JPbIqsS_d_M3yhO1MFj7d1wJm81UzgUo7RF9twT_lygED9PctvZJGUgU-zV8ummmTOPTjyqmoM_GGvqlT2M1B46g8R6TiHw,,https://storage.googleapis.com/sentinel-nft/raw-assets/2d2fab23d7e8561d07e9c91e83c55e2a55ea32c3cb4097f9a7d7ace38e4c5f98.png,,0x959e104e1a4db6317fa58f8295f586e1a978c297,2022-09-14T03:48:25.957139,0x959e104e1a4db6317fa58f8295f586e1a978c297,"{'strategy': 'open_rarity', 'score': 1.1502353839082249, 'rank': 20865, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.798408'}","[{'trait_type': 'Y', 'display_type': 'number', 'value': '-147', 'statistics': {'total_count': 266, 'prevalence': 0.31}}, {'trait_type': 'X', 'display_type': 'number', 'value': '29', 'statistics': {'total_count': 248, 'prevalence': 0.29}}, {'trait_type': 'Distance to Road', 'display_type': 'number', 'value': '2', 'statistics': {'total_count': 2671, 'prevalence': 3.11}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,10208471007628153903901238222953046343534,,"{'image_url': 'https://lh3.googleusercontent.com/hz9MDqd5mPiQMWReoZGxQZsJWOqZk8YdJWmwfe5zaRvxftzTFQ0IfEORWACsdNuf08-0zn8uQ9S7tizN9bPlHghANY0bXbO5C8gPnA', 'name': 'Parcel', 'traits': [{'trait_type': 'Y', 'value': -146, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'X', 'value': 29, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Distance to Road', 'value': 3, 'display_type': 'number', 'max_value': None, 'trait_count': 2842, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/hz9MDqd5mPiQMWReoZGxQZsJWOqZk8YdJWmwfe5zaRvxftzTFQ0IfEORWACsdNuf08-0zn8uQ9S7tizN9bPlHghANY0bXbO5C8gPnA,,https://storage.googleapis.com/sentinel-nft/raw-assets/5fc1ee782c0a4847fb609fefd4bb5df689b3a560bd68e1d50033504c5d2a2e52.png,,0x959e104e1a4db6317fa58f8295f586e1a978c297,2022-09-14T03:48:24.023604,0x959e104e1a4db6317fa58f8295f586e1a978c297,"{'strategy': 'open_rarity', 'score': 1.157303489954012, 'rank': 19654, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.796366'}","[{'trait_type': 'Y', 'display_type': 'number', 'value': '-146', 'statistics': {'total_count': 273, 'prevalence': 0.32}}, {'trait_type': 'X', 'display_type': 'number', 'value': '29', 'statistics': {'total_count': 248, 'prevalence': 0.29}}, {'trait_type': 'Distance to Road', 'display_type': 'number', 'value': '3', 'statistics': {'total_count': 2345, 'prevalence': 2.73}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,10208471007628153903901238222953046343535,,"{'image_url': 'https://lh3.googleusercontent.com/IdyZ5Fs8bdg33O9TNCucxBPEcuAxLFa-iM-8cTdBZ9L6bAUfqdcjBj6KdS-fAfpG3HA3kiSHRuzpI-FtS_AUetWs7zbUdqDC4O4sTQ', 'name': 'Parcel 29,-145', 'traits': [{'trait_type': 'Distance to Road', 'value': 3, 'display_type': 'number', 'max_value': None, 'trait_count': 2842, 'order': None}, {'trait_type': 'Y', 'value': -145, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'X', 'value': 29, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/IdyZ5Fs8bdg33O9TNCucxBPEcuAxLFa-iM-8cTdBZ9L6bAUfqdcjBj6KdS-fAfpG3HA3kiSHRuzpI-FtS_AUetWs7zbUdqDC4O4sTQ,,https://storage.googleapis.com/sentinel-nft/raw-assets/85f0d682c4ba8e9b73620c024cb7c1c1b2e824983242b8431f5bf09bf512b16a.png,,0x2ec1532ed0ca0071d7418f90e3901b349967d974,2022-09-14T07:36:14.194980,0x2ec1532ed0ca0071d7418f90e3901b349967d974,"{'strategy': 'open_rarity', 'score': 1.1551031687411069, 'rank': 20053, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.796961'}","[{'trait_type': 'Distance to Road', 'display_type': 'number', 'value': '3', 'statistics': {'total_count': 2345, 'prevalence': 2.73}}, {'trait_type': 'Y', 'display_type': 'number', 'value': '-145', 'statistics': {'total_count': 282, 'prevalence': 0.33}}, {'trait_type': 'X', 'display_type': 'number', 'value': '29', 'statistics': {'total_count': 248, 'prevalence': 0.29}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
ethereum,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,10208471007628153903901238222953046343536,,"{'image_url': 'https://lh3.googleusercontent.com/vzEm8hHJSZU9eMA2tr07Mt1gQyFT2pNxGLNlRzcn_2BVUWhWAwUt3PoOzHEfJXbY0fSKAlGWPEipX6ATWuXHoUwiKpabCXMkcl7IMg', 'name': 'Parcel 29,-144', 'traits': [{'trait_type': 'Y', 'value': -144, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'X', 'value': 29, 'display_type': 'number', 'max_value': None, 'trait_count': 301, 'order': None}, {'trait_type': 'Distance to Road', 'value': 2, 'display_type': 'number', 'max_value': None, 'trait_count': 3314, 'order': None}, {'trait_type': 'Type', 'value': 'Land', 'display_type': None, 'max_value': None, 'trait_count': 92596, 'order': None}]}",https://lh3.googleusercontent.com/vzEm8hHJSZU9eMA2tr07Mt1gQyFT2pNxGLNlRzcn_2BVUWhWAwUt3PoOzHEfJXbY0fSKAlGWPEipX6ATWuXHoUwiKpabCXMkcl7IMg,,https://storage.googleapis.com/sentinel-nft/raw-assets/6a643561be4fc93de0b843f55334dcdea2d2511eed339616c9ee3c2972ce63ee.png,,0x204e8c02a1f3ae2ad947758e206f96e6dfb60201,2022-09-14T01:59:15.519595,0x35d73a2a6cb9e82ac020437add6b50611964399a,"{'strategy': 'open_rarity', 'score': 1.1467557858132482, 'rank': 21351, 'collection_size': 85902, 'updated_date': '2023-04-11 18:17:00.799123'}","[{'trait_type': 'Y', 'display_type': 'number', 'value': '-144', 'statistics': {'total_count': 280, 'prevalence': 0.33}}, {'trait_type': 'X', 'display_type': 'number', 'value': '29', 'statistics': {'total_count': 248, 'prevalence': 0.29}}, {'trait_type': 'Distance to Road', 'display_type': 'number', 'value': '2', 'statistics': {'total_count': 2671, 'prevalence': 3.11}}, {'trait_type': 'Type', 'display_type': None, 'value': 'Land', 'statistics': {'total_count': 84465, 'prevalence': 98.33}}]",
