,ETH,score,rank,collection_size,metadata_Earring,metadata_Background,metadata_Fur,metadata_Clothes,metadata_Mouth,metadata_Eyes,metadata_Hat
242,118.69,0.7244714738625984,0.9998998497746621,10000,0.0,6.0,1.0,22.0,1.0,6.0,0.0
243,15.0,1.2320718207245769,0.04016024036054081,10000,2.0,8.0,12.0,8.0,4.0,18.0,1.0
244,122.0,1.0978689136545217,0.20250375563345016,10000,6.0,6.0,6.0,1.0,1.0,4.0,22.0
245,65.0,0.9562537416255904,0.6026039058587882,10000,0.0,7.0,1.0,2.0,4.0,18.0,6.0
246,2.65,0.9473955556330416,0.6341512268402605,10000,0.0,1.0,11.0,24.0,10.0,7.0,6.0
247,23.0,1.0227524762883116,0.3803705558337506,10000,6.0,6.0,12.0,29.0,4.0,12.0,0.0
248,81.0,0.7980392349240769,0.9784677015523285,10000,0.0,5.0,3.0,21.0,1.0,6.0,12.0
249,118.0,1.1965570174284732,0.07040560841261893,10000,6.0,7.0,19.0,31.0,13.0,20.0,12.0
250,0.33,1.0677513086665082,0.2664997496244366,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.69,0.9236100060342614,0.7158738107160741,10000,0.0,6.0,6.0,29.0,19.0,16.0,0.0
252,55.99,1.109971559836468,0.18047070605908863,10000,3.0,1.0,3.0,15.0,20.0,8.0,13.0
254,0.5,0.9010817373060878,0.7912869303955934,10000,0.0,2.0,8.0,24.0,1.0,6.0,1.0
255,103.01,1.1475893915165498,0.12338507761642464,10000,3.0,7.0,3.0,28.0,10.0,13.0,27.0
256,71.0,0.9841755645663895,0.5049574361542314,10000,0.0,1.0,4.0,26.0,27.0,6.0,9.0
258,5.5,1.1194660461631665,0.16394591887831747,10000,0.0,5.0,18.0,6.0,3.0,8.0,24.0
259,0.88,1.1780803953012409,0.08843264897346019,10000,6.0,4.0,18.0,14.0,15.0,3.0,0.0
260,115.0,0.8384554305356683,0.9323985978968453,10000,0.0,6.0,1.0,0.0,1.0,18.0,13.0
261,0.55,1.0010818394240582,0.4468703054581873,10000,0.0,4.0,8.0,25.0,1.0,19.0,21.0
262,60.0,0.828719397619842,0.9469203805708564,10000,0.0,1.0,4.0,31.0,1.0,6.0,6.0
263,0.561,1.0521476477292575,0.3014521782674011,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,14.5,1.1488284816332013,0.12158237356034052,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,74.0,0.9250205702781572,0.7122684026039059,10000,0.0,7.0,1.0,14.0,18.0,21.0,0.0
266,30.5,0.8565787447091947,0.899048572859289,10000,0.0,8.0,1.0,0.0,10.0,22.0,23.0
267,42.0,1.3007822679923648,0.011917876815222835,10000,4.0,2.0,18.0,43.0,18.0,22.0,9.0
268,0.4,0.8594202582935191,0.8947421131697547,10000,0.0,5.0,1.0,11.0,1.0,20.0,6.0
269,2.59,1.0036628986490228,0.4386579869804707,10000,0.0,4.0,18.0,15.0,4.0,11.0,23.0
270,2.4,1.253500279254944,0.028843264897346017,10000,4.0,8.0,1.0,21.0,8.0,20.0,4.0
271,0.62,0.9417245889757344,0.6555833750625939,10000,0.0,5.0,3.0,39.0,13.0,6.0,28.0
272,3.0,1.0413793491279373,0.32839258888332495,10000,5.0,1.0,17.0,22.0,10.0,11.0,0.0
273,74.0,1.2291667677030915,0.042864296444667,10000,5.0,6.0,16.0,17.0,27.0,19.0,1.0
274,0.3,1.1323024692849937,0.1460190285428142,10000,6.0,3.0,3.0,21.0,4.0,11.0,3.0
275,110.0,0.8456944268022333,0.9191787681522284,10000,0.0,3.0,1.0,14.0,10.0,6.0,27.0
276,1.9,1.1155787693963612,0.1701552328492739,10000,0.0,4.0,3.0,32.0,5.0,21.0,5.0
277,71.0,0.9454225187266244,0.6404606910365549,10000,4.0,3.0,5.0,41.0,20.0,6.0,0.0
278,46.0,0.8989424089574118,0.7965948923385078,10000,6.0,5.0,3.0,42.0,1.0,23.0,0.0
279,115.0,0.9708756449165672,0.5543314972458688,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,1.0,0.889985802303279,0.8226339509263896,10000,0.0,6.0,9.0,0.0,4.0,8.0,1.0
281,1.3,1.1256916286131422,0.15523284927391084,10000,0.0,1.0,4.0,18.0,19.0,10.0,3.0
282,66.0,1.0484754186856509,0.3098647971957937,10000,0.0,8.0,8.0,39.0,26.0,19.0,10.0
283,1.955,1.0985784275285035,0.20070105157736604,10000,3.0,7.0,3.0,1.0,10.0,6.0,15.0
284,126.5,1.0005469117742094,0.4487731597396094,10000,0.0,6.0,6.0,15.0,11.0,23.0,0.0
285,14.8,0.8362235934353751,0.9348022033049574,10000,0.0,7.0,16.0,0.0,1.0,3.0,6.0
286,0.45,1.1851239797679238,0.08062093139709564,10000,5.0,3.0,12.0,19.0,29.0,6.0,22.0
287,108.0,1.0188761979056686,0.39078617926890336,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,98.5,0.8660146971712618,0.8802203304957437,10000,0.0,5.0,6.0,38.0,4.0,17.0,0.0
291,122.88,1.1769063783606817,0.08973460190285429,10000,5.0,2.0,19.0,22.0,20.0,8.0,22.0
292,14.99,1.0369208428387684,0.3397095643465198,10000,5.0,5.0,1.0,28.0,1.0,9.0,1.0
293,0.775,0.96209068416534,0.5816725087631448,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,16.089438192588037,0.91204412159709,0.7552328492739109,10000,0.0,3.0,13.0,32.0,1.0,19.0,7.0
297,51.9,0.8204471851199158,0.9581372058087131,10000,0.0,5.0,1.0,26.0,1.0,9.0,0.0
298,71.95,0.8126653529834076,0.9663495242864297,10000,0.0,7.0,3.0,0.0,1.0,4.0,20.0
299,1.4999,0.9867433995267612,0.49524286429644465,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,69.0,0.9666380606603956,0.5668502754131197,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,13.13,0.980623975527162,0.5187781672508763,10000,0.0,3.0,12.0,22.0,31.0,7.0,12.0
302,68.0,0.9201836507245548,0.726790185277917,10000,0.0,6.0,5.0,0.0,20.0,9.0,21.0
303,52.0,1.0309563938776385,0.3556334501752629,10000,5.0,8.0,3.0,3.0,4.0,4.0,6.0
304,79.5918,1.1955412626147777,0.07160741111667501,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,93.25,1.1195703948344014,0.16384576865297945,10000,0.0,2.0,9.0,39.0,23.0,14.0,24.0
307,52.9,0.9515396136975148,0.6201301952929394,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,90.0,0.9990468290893014,0.4529794692038057,10000,3.0,4.0,5.0,15.0,4.0,1.0,0.0
310,96.9,1.2136935059812075,0.05498247371056585,10000,3.0,6.0,14.0,36.0,26.0,6.0,27.0
311,0.53,0.8700249581268383,0.872308462694041,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,109.0,0.79507928974363,0.9815723585378068,10000,0.0,8.0,12.0,34.0,1.0,4.0,0.0
313,129.99,1.0625499202840618,0.2784176264396595,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,82.0,1.0610004219974956,0.28262393590385576,10000,5.0,7.0,3.0,19.0,1.0,1.0,22.0
317,142.7,1.1296825657681322,0.14962443665498246,10000,0.0,8.0,8.0,19.0,32.0,8.0,25.0
318,34.25,0.9991557385019464,0.4525788683024537,10000,0.0,3.0,5.0,21.0,25.0,7.0,10.0
319,34.0,0.840255724173378,0.9295943915873811,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,79.9895,1.2268513754264423,0.044867300951427144,10000,4.0,3.0,1.0,41.0,31.0,20.0,22.0
321,4.499,1.0259404722641785,0.37185778668002,10000,0.0,7.0,12.0,9.0,31.0,16.0,0.0
323,180.0,1.039579567908161,0.33259889834752127,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,37.99,0.9997640823742424,0.45097646469704555,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,70.0,0.8593275110691642,0.8948422633950927,10000,0.0,7.0,1.0,32.0,19.0,4.0,0.0
326,0.3,0.9147568226160852,0.7477215823735603,10000,0.0,8.0,13.0,10.0,1.0,19.0,7.0
327,65.2,1.1546444373733449,0.11377065598397597,10000,5.0,2.0,1.0,24.0,28.0,17.0,22.0
328,169.0,1.1569250719797353,0.1114672008012018,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,119.0,0.8822522960306521,0.842764146219329,10000,0.0,7.0,13.0,0.0,1.0,20.0,21.0
330,13.99,0.86308535708198,0.8874311467200802,10000,0.0,8.0,13.0,29.0,1.0,7.0,0.0
331,57.8061,0.8012365608514856,0.9763645468202304,10000,0.0,2.0,6.0,31.0,1.0,8.0,0.0
332,79.65,0.738721955586256,0.998297446169254,10000,0.0,5.0,3.0,39.0,1.0,6.0,0.0
333,90.0,1.0103326278610316,0.4174261392088132,10000,3.0,1.0,10.0,34.0,8.0,6.0,0.0
334,1.5,1.0506883131579292,0.3030545818728092,10000,3.0,6.0,4.0,42.0,1.0,6.0,10.0
335,99.0,0.9185247739582448,0.7331997996995494,10000,0.0,8.0,1.0,11.0,1.0,8.0,19.0
336,0.49,0.7907708159167747,0.9837756634952429,10000,0.0,1.0,12.0,41.0,1.0,6.0,0.0
337,1.0,1.248513025321916,0.0314471707561342,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,3.0,0.8706870977928427,0.8704056084126189,10000,0.0,3.0,6.0,23.0,1.0,12.0,0.0
339,2.0,0.9912692230686104,0.4806209313970956,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,43.9,0.9892056284553216,0.48662994491737604,10000,0.0,1.0,12.0,4.0,10.0,4.0,28.0
341,88.0,0.8660729255500128,0.8800200300450677,10000,3.0,2.0,3.0,0.0,10.0,6.0,14.0
342,162.0,1.0039340739588103,0.4372558838257386,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,1.5,1.04423083467274,0.3212819228843265,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,6.5,0.8912648921657005,0.8187280921382074,10000,0.0,7.0,13.0,0.0,1.0,23.0,0.0
345,10.0,1.106637591645887,0.18467701552328492,10000,5.0,3.0,3.0,16.0,10.0,12.0,4.0
346,20.0,0.8179054031434294,0.9600400600901352,10000,0.0,8.0,6.0,3.0,1.0,12.0,0.0
347,93.5,0.7496412991479984,0.9961942914371558,10000,0.0,4.0,6.0,10.0,1.0,6.0,0.0
348,128.0,1.2777512718043629,0.018627941912869303,10000,4.0,2.0,6.0,8.0,6.0,12.0,11.0
349,98.69,1.0943309593952015,0.21071607411116675,10000,0.0,6.0,4.0,38.0,24.0,9.0,11.0
350,0.34,0.8886252534100416,0.8268402603905859,10000,0.0,3.0,16.0,0.0,20.0,6.0,18.0
352,120.6942,0.9634141777878364,0.5769654481722585,10000,0.0,1.0,2.0,28.0,27.0,8.0,0.0
353,31.969,0.7849624156940616,0.9871807711567352,10000,0.0,5.0,6.0,36.0,1.0,7.0,0.0
355,140.0,0.9452719006075568,0.6411617426139209,10000,5.0,6.0,16.0,0.0,1.0,12.0,24.0
356,64.77,1.2269066349931992,0.04476715072608914,10000,5.0,5.0,13.0,3.0,26.0,11.0,1.0
357,148.95,0.933979559380728,0.6821231847771658,10000,0.0,8.0,3.0,39.0,26.0,6.0,27.0
358,80.0,1.330887358418984,0.005608412618928393,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,52.5,0.8754705871221257,0.8596895343014522,10000,0.0,1.0,12.0,8.0,24.0,6.0,0.0
360,0.888,1.060177334461894,0.2842263395092639,10000,0.0,8.0,4.0,40.0,2.0,20.0,0.0
361,7.899,0.9151499069579078,0.7465197796695043,10000,0.0,4.0,12.0,39.0,10.0,7.0,10.0
364,59.69,0.7459831494783256,0.9970956434651979,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,113.0,0.8286225521973456,0.9473209814722083,10000,0.0,2.0,1.0,28.0,10.0,19.0,6.0
368,54.0,0.8516874049807394,0.9085628442663997,10000,0.0,2.0,5.0,0.0,10.0,19.0,0.0
369,0.49,0.7641083299597388,0.9932899349023536,10000,0.0,1.0,3.0,6.0,10.0,6.0,0.0
370,6.55,1.218428825647791,0.05107661492238358,10000,5.0,1.0,18.0,6.0,14.0,6.0,13.0
371,71.7,1.025887692771675,0.371957936905358,10000,0.0,1.0,1.0,27.0,26.0,2.0,1.0
372,165.0,1.0709361598561395,0.25858788182273407,10000,3.0,4.0,16.0,0.0,2.0,4.0,1.0
373,51.97,0.9000934566682908,0.7931897846770156,10000,0.0,3.0,6.0,36.0,4.0,22.0,0.0
374,77.5,1.0634326386973296,0.27641462193289934,10000,0.0,8.0,18.0,5.0,29.0,1.0,9.0
375,1.79,1.2172065767309472,0.052679018527791686,10000,6.0,3.0,13.0,11.0,20.0,17.0,16.0
376,3.0,0.9046348536598646,0.7780671006509765,10000,0.0,6.0,10.0,4.0,1.0,6.0,8.0
378,59.0,0.8966552026310408,0.8029043565348023,10000,0.0,3.0,19.0,26.0,10.0,17.0,0.0
379,40.0,1.1689596746988924,0.09824737105658488,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,1.66,1.0121226966301482,0.4115172759138708,10000,0.0,2.0,6.0,30.0,10.0,15.0,13.0
381,6.99,0.8818153372169052,0.8433650475713571,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,120.0,1.1052909253070524,0.18698047070605908,10000,4.0,7.0,3.0,31.0,10.0,4.0,18.0
385,83.9,0.913762236014109,0.7500250375563345,10000,0.0,2.0,1.0,20.0,10.0,8.0,13.0
386,9.5,0.8634613436912876,0.8872308462694042,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,3.7800000000000002,1.0351296138073929,0.3449173760640961,10000,3.0,6.0,3.0,14.0,1.0,7.0,10.0
388,2.75,0.9840748423491092,0.5056584877315975,10000,0.0,3.0,5.0,34.0,19.0,18.0,12.0
389,65.69,1.0072748637712077,0.4260390585878818,10000,0.0,5.0,1.0,15.0,29.0,16.0,12.0
390,75.0,0.9991892923021144,0.45247871807711565,10000,0.0,3.0,14.0,24.0,10.0,12.0,4.0
391,124.0,1.128722430851604,0.1516274411617426,10000,4.0,3.0,12.0,21.0,1.0,17.0,21.0
392,120.0,1.0551227865563568,0.2948422633950926,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,108.5,1.1277715619660744,0.15232849273910865,10000,6.0,7.0,12.0,32.0,4.0,7.0,1.0
394,0.49,0.8929418200984814,0.813319979969955,10000,0.0,7.0,5.0,0.0,20.0,7.0,15.0
395,75.0,0.9684286497868088,0.5620430645968953,10000,0.0,6.0,10.0,19.0,1.0,17.0,17.0
396,88.0,0.9924817966924194,0.4775162744116174,10000,0.0,8.0,1.0,42.0,6.0,9.0,0.0
397,104.88,0.8940290385388312,0.8101151727591388,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,24.99,0.9722706954347036,0.5488232348522785,10000,0.0,1.0,6.0,0.0,23.0,4.0,17.0
403,129.99,1.1731191369706564,0.0942413620430646,10000,6.0,8.0,1.0,42.0,28.0,12.0,24.0
404,72.0,1.1165711054024714,0.16825237856785177,10000,6.0,8.0,19.0,15.0,10.0,1.0,13.0
406,0.269,0.9735661271873628,0.5444166249374062,10000,0.0,2.0,5.0,42.0,4.0,2.0,9.0
407,88.888,0.8765226683683265,0.856584877315974,10000,0.0,4.0,1.0,31.0,1.0,22.0,6.0
408,179.0,0.9973239693513776,0.4593890836254381,10000,0.0,3.0,13.0,27.0,27.0,17.0,0.0
409,74.9,1.084711728237017,0.23094641962944415,10000,0.0,6.0,16.0,34.0,29.0,16.0,28.0
410,23.69,1.115012755837886,0.17105658487731595,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,79.8,0.9438001621397576,0.6468703054581874,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,69.0,0.8408518220256406,0.928292438657987,10000,0.0,8.0,3.0,38.0,20.0,4.0,0.0
413,1.3,0.9824463655943848,0.5117676514772158,10000,0.0,5.0,7.0,36.0,1.0,9.0,23.0
414,59.99,1.1972968096892311,0.06980470706059089,10000,4.0,3.0,1.0,10.0,3.0,1.0,6.0
415,1.4,0.977638192160832,0.5295943915873811,10000,0.0,3.0,5.0,0.0,16.0,12.0,6.0
417,58.0,0.9072830584345064,0.7696544817225839,10000,0.0,5.0,8.0,34.0,10.0,16.0,0.0
418,107.9,1.0157088985210072,0.400701051577366,10000,6.0,8.0,2.0,0.0,24.0,4.0,15.0
419,37.0,1.1701625030453058,0.0971457185778668,10000,3.0,7.0,1.0,15.0,25.0,1.0,9.0
420,80.75,0.8705377945085931,0.8709063595393091,10000,5.0,8.0,10.0,0.0,10.0,6.0,13.0
421,83.83,1.0403799365217197,0.33109664496745117,10000,0.0,6.0,3.0,31.0,25.0,1.0,2.0
422,99.0,1.0854373473546153,0.22954431647471205,10000,5.0,2.0,18.0,8.0,4.0,6.0,4.0
423,4.49,1.1611725691256705,0.10665998998497747,10000,5.0,2.0,1.0,8.0,24.0,14.0,23.0
424,10.47,1.1930222675920172,0.07341011517275914,10000,1.0,6.0,6.0,3.0,28.0,4.0,13.0
425,0.36,1.034815477974924,0.3460190285428142,10000,0.0,2.0,18.0,25.0,27.0,6.0,7.0
426,120.0,0.8545491613383733,0.9028542814221332,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,7.5,0.945669549655512,0.6396594892338509,10000,0.0,6.0,1.0,4.0,1.0,3.0,3.0
429,103.99,1.120991815919441,0.16094141211817725,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0.16,0.9256934655745308,0.7106659989984978,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,64.0,1.1611062060078576,0.10676014021031548,10000,5.0,2.0,16.0,17.0,19.0,6.0,3.0
435,80.0,1.0060223359384006,0.4304456685027541,10000,0.0,2.0,19.0,26.0,10.0,22.0,1.0
436,0.75,0.9724234429239854,0.5483224837255884,10000,5.0,5.0,12.0,14.0,25.0,6.0,0.0
437,153.67,1.039141569771101,0.33380070105157733,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,1.84,0.7863092901608965,0.9859789684526791,10000,0.0,3.0,3.0,0.0,1.0,4.0,15.0
439,12.0,0.7628850185026822,0.9935903855783675,10000,0.0,4.0,5.0,8.0,1.0,6.0,0.0
441,78.99,0.9691955160741706,0.5593390085127692,10000,0.0,3.0,5.0,5.0,29.0,21.0,0.0
442,0.64,0.9011308690065708,0.7910866299449174,10000,0.0,2.0,2.0,36.0,31.0,6.0,0.0
443,88.0,1.071786876245756,0.25618427641462194,10000,0.0,7.0,12.0,27.0,13.0,2.0,25.0
444,74.0,0.8964494558488638,0.8041061592388583,10000,0.0,7.0,5.0,0.0,27.0,6.0,7.0
445,0.194,0.9074214391511052,0.769554331497246,10000,0.0,6.0,9.0,21.0,1.0,20.0,12.0
447,7.29,0.8941307867501458,0.8098147220831248,10000,0.0,8.0,4.0,28.0,10.0,11.0,0.0
448,7.5,1.1489636995186092,0.12138207310966449,10000,5.0,6.0,19.0,36.0,20.0,17.0,12.0
449,400.0,1.1150001612594145,0.17115673510265397,10000,0.0,4.0,19.0,7.0,21.0,6.0,6.0
450,71.25,0.932816746069785,0.686129193790686,10000,0.0,3.0,6.0,5.0,4.0,21.0,21.0
451,0.3,1.0393317792044832,0.3331997996995493,10000,6.0,5.0,5.0,34.0,10.0,19.0,23.0
452,90.0,1.1485720714847052,0.12218327491236855,10000,6.0,3.0,2.0,33.0,4.0,17.0,6.0
453,1.88,1.307926631945499,0.010315473209814722,10000,5.0,2.0,18.0,3.0,15.0,9.0,23.0
454,8.5,0.9753233469432028,0.5370055082623937,10000,0.0,5.0,10.0,34.0,28.0,6.0,5.0
455,3.4986,0.995389102052695,0.4661992989484226,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,45.3,0.9823858319691976,0.5119679519278919,10000,0.0,2.0,5.0,38.0,18.0,6.0,7.0
458,32.95,0.9596692407840786,0.5907861792689034,10000,5.0,1.0,5.0,15.0,19.0,7.0,0.0
459,9.99,1.1275994102039748,0.15242864296444666,10000,3.0,3.0,3.0,20.0,10.0,9.0,21.0
460,45.0,0.9159816623900048,0.742513770655984,10000,0.0,3.0,3.0,4.0,20.0,21.0,6.0
462,51.0,0.9785992162186472,0.5259889834752128,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,4.532949216339627,1.0130344841067684,0.4085127691537306,10000,0.0,1.0,5.0,0.0,8.0,21.0,25.0
464,49.9,0.8251344207437358,0.9524286429644467,10000,0.0,1.0,3.0,34.0,27.0,6.0,0.0
465,3.3999,0.814862067729899,0.9630445668502755,10000,0.0,7.0,10.0,29.0,1.0,6.0,0.0
467,42.75,1.1606626434932892,0.10706059088632949,10000,3.0,4.0,3.0,41.0,10.0,18.0,25.0
468,90.0,0.8764702971526649,0.85678517776665,10000,0.0,7.0,3.0,0.0,10.0,12.0,5.0
469,50.0,1.0905543721236417,0.21772658988482724,10000,3.0,3.0,2.0,8.0,1.0,19.0,4.0
470,96.0,1.016393247613027,0.3987981972959439,10000,0.0,3.0,13.0,37.0,18.0,9.0,0.0
471,10.0,0.9557905695604724,0.6048072108162243,10000,3.0,2.0,5.0,23.0,10.0,6.0,0.0
472,36.0,0.9199076189793528,0.728292438657987,10000,0.0,8.0,6.0,3.0,4.0,4.0,27.0
473,0.7910292708424078,1.0151106430415635,0.4028042063094642,10000,6.0,8.0,19.0,0.0,3.0,7.0,0.0
474,0.13,0.8913023296804002,0.8185277916875313,10000,5.0,7.0,12.0,0.0,10.0,11.0,0.0
475,41.469,0.8879230953953878,0.828342513770656,10000,0.0,5.0,2.0,21.0,10.0,2.0,0.0
476,0.48,1.2183694505295026,0.05127691537305959,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,1.5999,0.9600053402281904,0.5894842263395093,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2.7,1.1735653498092382,0.09374061091637456,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,50.0,1.0285200902477265,0.3632448673009514,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1.83,0.799662675824048,0.9776664997496245,10000,0.0,1.0,12.0,0.0,1.0,6.0,0.0
485,5.4,0.8545240307461901,0.9030545818728093,10000,0.0,1.0,16.0,0.0,1.0,8.0,4.0
486,81.501,0.9189309067208852,0.7315973960941412,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,121.95,0.879661472378308,0.8484727090635954,10000,0.0,8.0,10.0,26.0,1.0,23.0,0.0
489,4.02,0.929237550201758,0.6973460190285429,10000,0.0,5.0,1.0,0.0,19.0,11.0,22.0
490,2.0,0.9595637943808694,0.5912869303955934,10000,0.0,8.0,1.0,0.0,26.0,2.0,25.0
491,0.182,1.025811698683847,0.37215823735603404,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,90.0,0.9437630411470954,0.6473710565848774,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,124.0,0.9785859452593352,0.5260891337005509,10000,3.0,3.0,1.0,15.0,24.0,4.0,0.0
494,19.0,1.0484344886930603,0.3099649474211317,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0.77,0.9421970597963212,0.6538808212318478,10000,0.0,5.0,6.0,30.0,10.0,11.0,7.0
496,1.08,1.05773461570149,0.28953430145217823,10000,0.0,4.0,13.0,0.0,14.0,20.0,13.0
497,0.33,0.9355710410216728,0.6766149223835755,10000,0.0,3.0,2.0,0.0,28.0,16.0,6.0
499,100.0,1.1784303913496523,0.08803204807210817,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.38,1.1030303285285774,0.19118678017025537,10000,6.0,8.0,16.0,26.0,24.0,6.0,12.0
501,44.9,1.2428992590844583,0.033450175262894344,10000,6.0,5.0,12.0,8.0,3.0,9.0,15.0
503,3.0,0.9959585611838268,0.4643965948923385,10000,0.0,6.0,9.0,0.0,29.0,16.0,0.0
504,0.39,0.879243308029888,0.8496745117676515,10000,0.0,2.0,6.0,19.0,1.0,12.0,10.0
506,2.19,0.8964905660743286,0.8037055583375063,10000,0.0,1.0,1.0,43.0,20.0,16.0,0.0
507,88.8,1.0692429841797595,0.2626940410615924,10000,0.0,1.0,13.0,16.0,8.0,4.0,13.0
508,76.6316,0.827084909661037,0.9498247371056585,10000,0.0,5.0,6.0,0.0,10.0,9.0,23.0
509,57.5,1.1531811124097426,0.1157736604907361,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,61.42,1.01798877319614,0.3939909864797196,10000,0.0,8.0,18.0,41.0,29.0,6.0,21.0
511,0.99,0.921969608867172,0.7208813219829745,10000,0.0,2.0,12.0,0.0,1.0,23.0,17.0
512,119.0,1.2980670413278304,0.01271907861792689,10000,5.0,8.0,1.0,24.0,17.0,23.0,14.0
513,1.25,1.2338475954661452,0.03925888833249875,10000,0.0,4.0,19.0,30.0,26.0,15.0,11.0
515,38.9,1.0501549371462668,0.3046569854782173,10000,0.0,1.0,13.0,26.0,28.0,1.0,22.0
516,41.0,1.092341493294548,0.214321482223335,10000,5.0,7.0,6.0,31.0,1.0,23.0,20.0
518,35.0,0.9522349028458512,0.6172258387581373,10000,0.0,8.0,16.0,0.0,26.0,9.0,12.0
519,7.97,0.9103869572353808,0.7598397596394593,10000,0.0,4.0,6.0,28.0,10.0,21.0,25.0
520,1.9,1.0870877376599706,0.22533800701051576,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,0.5,0.8980869002501929,0.79949924887331,10000,0.0,5.0,5.0,26.0,1.0,6.0,28.0
523,110.0,0.9169597175826608,0.7384076114171257,10000,6.0,5.0,1.0,0.0,20.0,4.0,7.0
524,25.0,0.8912563578127934,0.8188282423635453,10000,5.0,6.0,19.0,6.0,1.0,6.0,0.0
525,18.0,0.961164965195404,0.5855783675513271,10000,2.0,3.0,12.0,0.0,1.0,22.0,0.0
526,4.69,1.0026935548947484,0.4414621932899349,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,93.0,0.9276726291971336,0.7027541311967952,10000,0.0,8.0,18.0,29.0,1.0,22.0,0.0
528,0.313,0.985078832434532,0.5014521782674012,10000,0.0,6.0,10.0,13.0,1.0,14.0,12.0
531,4.8,0.9626278238051368,0.5796695042563846,10000,0.0,5.0,10.0,11.0,10.0,17.0,22.0
532,77.696969,1.12242941186245,0.1585378067100651,10000,0.0,3.0,13.0,37.0,6.0,7.0,27.0
533,107.4321,0.970438264879154,0.5557336004006009,10000,3.0,2.0,3.0,0.0,4.0,12.0,23.0
534,1.41,1.0871936704940326,0.22493740610916374,10000,3.0,2.0,1.0,31.0,19.0,19.0,6.0
536,43.33,0.9844735017087074,0.5037556334501753,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,0.419,0.9429865184858396,0.6511767651477216,10000,0.0,8.0,6.0,24.0,20.0,4.0,20.0
538,6.9,0.981934860721736,0.514271407110666,10000,3.0,5.0,3.0,5.0,20.0,11.0,0.0
539,90.0,1.1988507158848352,0.06770155232849275,10000,3.0,8.0,3.0,20.0,23.0,6.0,22.0
540,43.0,0.9254174940475444,0.7115673510265399,10000,3.0,3.0,9.0,15.0,1.0,1.0,0.0
541,169.0,0.8929308068125521,0.813420130195293,10000,0.0,7.0,18.0,38.0,10.0,1.0,0.0
542,12.6,1.0325379703056243,0.35232849273910866,10000,0.0,5.0,8.0,20.0,13.0,17.0,6.0
543,99.0,0.988488780626804,0.4892338507761642,10000,0.0,3.0,3.0,11.0,25.0,4.0,25.0
544,114.0,0.9170665004843788,0.7380070105157737,10000,0.0,2.0,9.0,24.0,25.0,4.0,0.0
